Datetime,Dirawat,Data kasus,Data Meninggal,Data Sembuh,Remarks,beras,bawang putih,bawang merah,cabai merah,cabai rawit,daging sapi,daging ayam,telur ayam,minyak goreng,gula pasir
10/13/2020 7:00,-66,1054,19,1101,2020-Oct-Week-2,13450,35350,39850,48500,13450,126650,31750,22200,14750,15000
10/14/2020 7:00,-182,1038,17,1203,2020-Oct-Week-2,13450,35350,39850,48500,13450,126650,31750,22200,14750,15000
10/15/2020 7:00,2,1072,20,1050,2020-Oct-Week-3,13450,35350,37500,49150,13450,126650,32050,23850,14750,15000
10/16/2020 7:00,39,1045,24,982,2020-Oct-Week-3,13450,35350,37500,49150,13450,126650,32050,23850,14750,15000
10/17/2020 7:00,-157,974,23,1108,2020-Oct-Week-3,13450,35350,37500,49150,13450,126650,32050,23850,14750,15000
10/18/2020 7:00,-126,971,17,1080,2020-Oct-Week-3,13450,35350,37500,49150,13450,126650,32050,23850,14750,15000
10/19/2020 7:00,-216,926,14,1128,2020-Oct-Week-3,13450,35350,37500,49150,13450,126650,32050,23850,14750,15000
10/20/2020 7:00,105,964,22,837,2020-Oct-Week-3,13450,35350,37500,49150,13450,126650,32050,23850,14750,15000
10/21/2020 7:00,-94,1000,21,1073,2020-Oct-Week-3,13450,35350,37500,49150,13450,126650,32050,23850,14750,15000
10/22/2020 7:00,-184,989,16,1157,2020-Oct-Week-4,13450,35850,38350,51250,13450,126650,32350,23850,14750,15000
10/23/2020 7:00,-162,952,21,1093,2020-Oct-Week-4,13450,35850,38350,51250,13450,126650,32350,23850,14750,15000
10/24/2020 7:00,-115,1062,20,1157,2020-Oct-Week-4,13450,35850,38350,51250,13450,126650,32350,23850,14750,15000
10/25/2020 7:00,-478,771,18,1231,2020-Oct-Week-4,13450,35850,38350,51250,13450,126650,32350,23850,14750,15000
10/26/2020 7:00,-292,906,13,1185,2020-Oct-Week-4,13450,35850,38350,51250,13450,126650,32350,23850,14750,15000
10/27/2020 7:00,-360,781,11,1130,2020-Oct-Week-4,13450,35850,38350,51250,13450,126650,32350,23850,14750,15000
10/28/2020 7:00,-233,844,17,1060,2020-Oct-Week-4,13450,35850,38350,51250,13450,126650,32350,23850,14750,15000
10/29/2020 7:00,-385,713,14,1084,2020-Oct-Week-4,13450,35850,38350,51250,13450,126650,32350,23850,14750,15000
10/30/2020 7:00,-483,612,14,1081,2020-Oct-Week-4,13450,35850,38350,51250,13450,126650,32350,23850,14750,15000
10/31/2020 7:00,-316,750,19,1047,2020-Oct-Week-4,13450,35850,38350,51250,13450,126650,32350,23850,14750,15000
11/1/2020 7:00,-885,608,19,1474,2020-Nov-Week-1,13400,36150,38350,51000,13400,126650,34550,23050,14850,15000
11/2/2020 7:00,-52,1024,18,1058,2020-Nov-Week-1,13400,36150,38350,51000,13400,126650,34550,23050,14850,15000
11/3/2020 7:00,-418,617,10,1025,2020-Nov-Week-1,13400,36150,38350,51000,13400,126650,34550,23050,14850,15000
11/4/2020 7:00,-186,768,14,940,2020-Nov-Week-1,13400,36150,38350,51000,13400,126650,34550,23050,14850,15000
11/5/2020 7:00,-192,797,15,974,2020-Nov-Week-1,13400,36150,38350,51000,13400,126650,34550,23050,14850,15000
11/6/2020 7:00,-374,672,18,1028,2020-Nov-Week-1,13400,36150,38350,51000,13400,126650,34550,23050,14850,15000
11/7/2020 7:00,120,1118,11,987,2020-Nov-Week-1,13400,36150,38350,51000,13400,126650,34550,23050,14850,15000
11/8/2020 7:00,-166,826,8,984,2020-Nov-Week-2,13450,36150,37500,48600,13450,126650,35500,23800,14850,15000
11/9/2020 7:00,-427,716,12,1131,2020-Nov-Week-2,13450,36150,37500,48600,13450,126650,35500,23800,14850,15000
11/10/2020 7:00,-257,1013,13,1257,2020-Nov-Week-2,13450,36150,37500,48600,13450,126650,35500,23800,14850,15000
11/11/2020 7:00,-385,587,13,959,2020-Nov-Week-2,13450,36150,37500,48600,13450,126650,35500,23800,14850,15000
11/12/2020 7:00,-252,831,11,1072,2020-Nov-Week-2,13450,36150,37500,48600,13450,126650,35500,23800,14850,15000
11/13/2020 7:00,1010,1033,10,13,2020-Nov-Week-2,13450,36150,37500,48600,13450,126650,35500,23800,14850,15000
11/14/2020 7:00,1239,1255,5,11,2020-Nov-Week-2,13450,36150,37500,48600,13450,126650,35500,23800,14850,15000
11/15/2020 7:00,1139,1164,2,23,2020-Nov-Week-3,13450,37500,37500,47500,13450,126650,36150,25650,14900,15100
11/16/2020 7:00,137,1006,2,867,2020-Nov-Week-3,13450,37500,37500,47500,13450,126650,36150,25650,14900,15100
11/17/2020 7:00,176,1037,36,825,2020-Nov-Week-3,13450,37500,37500,47500,13450,126650,36150,25650,14900,15100
11/18/2020 7:00,-1056,1148,11,2193,2020-Nov-Week-3,13450,37500,37500,47500,13450,126650,36150,25650,14900,15100
11/19/2020 7:00,-1500,1185,14,2671,2020-Nov-Week-3,13450,37500,37500,47500,13450,126650,36150,25650,14900,15100
11/20/2020 7:00,671,1240,0,569,2020-Nov-Week-3,13450,37500,37500,47500,13450,126650,36150,25650,14900,15100
11/21/2020 7:00,479,1579,15,1085,2020-Nov-Week-3,13450,37500,37500,47500,13450,126650,36150,25650,14900,15100
11/22/2020 7:00,256,1342,16,1070,2020-Nov-Week-4,13450,37500,37500,49050,13450,126650,35200,25900,14900,15100
11/23/2020 7:00,-46,1009,3,1052,2020-Nov-Week-4,13450,37500,37500,49050,13450,126650,35200,25900,14900,15100
11/24/2020 7:00,-93,1015,19,1089,2020-Nov-Week-4,13450,37500,37500,49050,13450,126650,35200,25900,14900,15100
11/25/2020 7:00,166,1273,17,1090,2020-Nov-Week-4,13450,37500,37500,49050,13450,126650,35200,25900,14900,15100
11/26/2020 7:00,-83,1064,14,1133,2020-Nov-Week-4,13450,37500,37500,49050,13450,126650,35200,25900,14900,15100
11/27/2020 7:00,583,1436,15,838,2020-Nov-Week-4,13450,37500,37500,49050,13450,126650,35200,25900,14900,15100
11/28/2020 7:00,123,1370,15,1232,2020-Nov-Week-4,13450,37500,37500,49050,13450,126650,35200,25900,14900,15100
11/29/2020 7:00,592,1431,19,820,2020-Nov-Week-5,13450,37500,37500,57600,13450,126650,34150,25950,14950,15100
11/30/2020 7:00,164,1099,25,910,2020-Nov-Week-5,13450,37500,37500,57600,13450,126650,34150,25950,14950,15100
12/1/2020 7:00,-7,1058,23,1042,2020-Dec-Week-1,13450,36650,37500,67300,13450,126650,34950,27150,14950,15150
12/2/2020 7:00,80,1166,23,1063,2020-Dec-Week-1,13450,36650,37500,67300,13450,126650,34950,27150,14950,15150
12/3/2020 7:00,46,1153,34,1073,2020-Dec-Week-1,13450,36650,37500,67300,13450,126650,34950,27150,14950,15150
12/4/2020 7:00,81,1032,23,928,2020-Dec-Week-1,13450,36650,37500,67300,13450,126650,34950,27150,14950,15150
12/5/2020 7:00,306,1360,23,1031,2020-Dec-Week-1,13450,36650,37500,67300,13450,126650,34950,27150,14950,15150
12/6/2020 7:00,268,1331,23,1040,2020-Dec-Week-1,13450,36650,37500,67300,13450,126650,34950,27150,14950,15150
12/7/2020 7:00,498,1466,24,944,2020-Dec-Week-1,13450,36650,37500,67300,13450,126650,34950,27150,14950,15150
12/8/2020 7:00,-30,1194,21,1203,2020-Dec-Week-2,13450,36650,38000,69000,13450,126650,37500,28300,14950,15100
12/9/2020 7:00,127,1217,18,1072,2020-Dec-Week-2,13450,36650,38000,69000,13450,126650,37500,28300,14950,15100
12/10/2020 7:00,116,1180,18,1046,2020-Dec-Week-2,13450,36650,38000,69000,13450,126650,37500,28300,14950,15100
12/11/2020 7:00,132,1232,4,1096,2020-Dec-Week-2,13450,36650,38000,69000,13450,126650,37500,28300,14950,15100
12/12/2020 7:00,11,951,17,923,2020-Dec-Week-2,13450,36650,38000,69000,13450,126650,37500,28300,14950,15100
12/13/2020 7:00,170,1298,16,1112,2020-Dec-Week-2,13450,36650,38000,69000,13450,126650,37500,28300,14950,15100
12/14/2020 7:00,18,1506,17,1471,2020-Dec-Week-2,13450,36650,38000,69000,13450,126650,37500,28300,14950,15100
12/15/2020 7:00,-41,1116,22,1135,2020-Dec-Week-3,13450,35850,35500,70400,13450,126650,37450,28650,14950,15100
12/16/2020 7:00,57,1221,22,1142,2020-Dec-Week-3,13450,35850,35500,70400,13450,126650,37450,28650,14950,15100
12/17/2020 7:00,299,1690,20,1371,2020-Dec-Week-3,13450,35850,35500,70400,13450,126650,37450,28650,14950,15100
12/18/2020 7:00,334,1587,19,1234,2020-Dec-Week-3,13450,35850,35500,70400,13450,126650,37450,28650,14950,15100
12/19/2020 7:00,782,1899,20,1097,2020-Dec-Week-3,13450,35850,35500,70400,13450,126650,37450,28650,14950,15100
12/20/2020 7:00,-301,1592,19,1874,2020-Dec-Week-3,13450,35850,35500,70400,13450,126650,37450,28650,14950,15100
12/21/2020 7:00,83,1466,15,1368,2020-Dec-Week-3,13450,35850,35500,70400,13450,126650,37450,28650,14950,15100
12/22/2020 7:00,-77,1311,14,1374,2020-Dec-Week-4,13450,35850,35000,70000,13450,127750,37450,27250,14950,15100
12/23/2020 7:00,495,1954,15,1444,2020-Dec-Week-4,13450,35850,35000,70000,13450,127750,37450,27250,14950,15100
12/24/2020 7:00,576,1933,16,1341,2020-Dec-Week-4,13450,35850,35000,70000,13450,127750,37450,27250,14950,15100
12/25/2020 7:00,348,2096,21,1727,2020-Dec-Week-4,13450,35850,35000,70000,13450,127750,37450,27250,14950,15100
12/26/2020 7:00,-507,2058,14,2551,2020-Dec-Week-4,13450,35850,35000,70000,13450,127750,37450,27250,14950,15100
12/27/2020 7:00,151,1997,22,1824,2020-Dec-Week-4,13450,35850,35000,70000,13450,127750,37450,27250,14950,15100
12/28/2020 7:00,-56,1678,21,1713,2020-Dec-Week-4,13450,35850,35000,70000,13450,127750,37450,27250,14950,15100
12/29/2020 7:00,1036,2056,18,1002,2020-Dec-Week-4,13450,35850,35000,70000,13450,127750,37450,27250,14950,15100
12/30/2020 7:00,466,2053,21,1566,2020-Dec-Week-4,13450,35850,35000,70000,13450,127750,37450,27250,14950,15100
12/31/2020 7:00,33,2022,21,1968,2020-Dec-Week-4,13450,35850,35000,70000,13450,127750,37450,27250,14950,15100
1/1/2021 7:00,293,1956,20,1643,2021-Jan-Week-1,13450,35850,34000,69000,13450,129650,37900,25500,14950,15050
1/2/2021 7:00,-412,1894,26,2280,2021-Jan-Week-1,13450,35850,34000,69000,13450,129650,37900,25500,14950,15050
1/3/2021 7:00,-43,1658,10,1691,2021-Jan-Week-1,13450,35850,34000,69000,13450,129650,37900,25500,14950,15050
1/4/2021 7:00,-716,1832,21,2527,2021-Jan-Week-1,13450,35850,34000,69000,13450,129650,37900,25500,14950,15050
1/5/2021 7:00,466,1824,19,1339,2021-Jan-Week-1,13450,35850,34000,69000,13450,129650,37900,25500,14950,15050
1/6/2021 7:00,1290,2402,17,1095,2021-Jan-Week-1,13450,35850,34000,69000,13450,129650,37900,25500,14950,15050
1/7/2021 7:00,931,2398,21,1446,2021-Jan-Week-1,13450,35850,34000,69000,13450,129650,37900,25500,14950,15050
1/8/2021 7:00,245,2959,24,2690,2021-Jan-Week-2,13450,35000,34500,61150,13450,129150,38500,24700,14950,15000
1/9/2021 7:00,608,2753,27,2118,2021-Jan-Week-2,13450,35000,34500,61150,13450,129150,38500,24700,14950,15000
1/10/2021 7:00,-218,2711,31,2898,2021-Jan-Week-2,13450,35000,34500,61150,13450,129150,38500,24700,14950,15000
1/11/2021 7:00,-80,2461,31,2510,2021-Jan-Week-2,13450,35000,34500,61150,13450,129150,38500,24700,14950,15000
1/12/2021 7:00,978,2669,34,1657,2021-Jan-Week-2,13450,35000,34500,61150,13450,129150,38500,24700,14950,15000
1/13/2021 7:00,479,3476,45,2952,2021-Jan-Week-2,13450,35000,34500,61150,13450,129150,38500,24700,14950,15000
1/14/2021 7:00,1047,3165,43,2075,2021-Jan-Week-2,13450,35000,34500,61150,13450,129150,38500,24700,14950,15000
1/15/2021 7:00,16,2541,35,2490,2021-Jan-Week-3,13450,35900,34150,58950,13450,129150,38450,23450,14950,14900
1/16/2021 7:00,1732,3536,32,1772,2021-Jan-Week-3,13450,35900,34150,58950,13450,129150,38450,23450,14950,14900
1/17/2021 7:00,-414,3395,33,3776,2021-Jan-Week-3,13450,35900,34150,58950,13450,129150,38450,23450,14950,14900
1/18/2021 7:00,-476,2361,36,2801,2021-Jan-Week-3,13450,35900,34150,58950,13450,129150,38450,23450,14950,14900
1/19/2021 7:00,23,2563,40,2500,2021-Jan-Week-3,13450,35900,34150,58950,13450,129150,38450,23450,14950,14900
1/20/2021 7:00,-17,3786,33,3770,2021-Jan-Week-3,13450,35900,34150,58950,13450,129150,38450,23450,14950,14900
1/21/2021 7:00,551,3151,30,2570,2021-Jan-Week-3,13450,35900,34150,58950,13450,129150,38450,23450,14950,14900
1/22/2021 7:00,1581,3791,41,2169,2021-Jan-Week-4,13450,36150,35000,56150,13450,132850,37200,22850,14950,14750
1/23/2021 7:00,-238,3285,31,3492,2021-Jan-Week-4,13450,36150,35000,56150,13450,132850,37200,22850,14950,14750
1/24/2021 7:00,1145,3512,39,2328,2021-Jan-Week-4,13450,36150,35000,56150,13450,132850,37200,22850,14950,14750
1/25/2021 7:00,-96,2451,43,2504,2021-Jan-Week-4,13450,36150,35000,56150,13450,132850,37200,22850,14950,14750
1/26/2021 7:00,-672,2313,46,2939,2021-Jan-Week-4,13450,36150,35000,56150,13450,132850,37200,22850,14950,14750
1/27/2021 7:00,-1168,1836,34,2970,2021-Jan-Week-4,13450,36150,35000,56150,13450,132850,37200,22850,14950,14750
1/28/2021 7:00,118,2889,40,2731,2021-Jan-Week-4,13450,36150,35000,56150,13450,132850,37200,22850,14950,14750
1/29/2021 7:00,976,3448,44,2428,2021-Jan-Week-4,13450,36150,35000,56150,13450,132850,37200,22850,14950,14750
1/30/2021 7:00,-104,3491,30,3565,2021-Jan-Week-4,13450,36150,35000,56150,13450,132850,37200,22850,14950,14750
1/31/2021 7:00,78,3474,42,3354,2021-Jan-Week-4,13450,36150,35000,56150,13450,132850,37200,22850,14950,14750
2/1/2021 7:00,1217,3614,45,2352,2021-Feb-Week-1,13450,36000,36100,67750,13450,130850,35000,22500,14950,14750
2/2/2021 7:00,-1259,3362,44,4577,2021-Feb-Week-1,13450,36000,36100,67750,13450,130850,35000,22500,14950,14750
2/3/2021 7:00,2132,3567,44,1391,2021-Feb-Week-1,13450,36000,36100,67750,13450,130850,35000,22500,14950,14750
2/4/2021 7:00,-371,3632,40,3963,2021-Feb-Week-1,13450,36000,36100,67750,13450,130850,35000,22500,14950,14750
2/5/2021 7:00,820,3340,45,2475,2021-Feb-Week-1,13450,36000,36100,67750,13450,130850,35000,22500,14950,14750
